date,spring_baseline,robustness_check_early,robustness_check_medium,robustness_check_late
2021-03-06,0.5278886196277506,0.5353278673473589,0.5365089139491369,0.5404304034795615
2021-03-07,0.5461632896327906,0.5522859920757504,0.5546358425515839,0.5572269460040257
2021-03-08,0.5622243239259503,0.5711895947776064,0.5726879572115564,0.5746307453715959
2021-03-09,0.5801756959940811,0.5869510132394,0.5888471292656702,0.5917314366692075
2021-03-10,0.5974165973852749,0.6039151000193547,0.6068898272973102,0.6085389928799724
2021-03-11,0.6144607973906686,0.621056016750059,0.6232754104800098,0.625243597212838
2021-03-12,0.6303493813081659,0.6367830677174153,0.6394535358245345,0.6418854013627218
2021-03-13,0.6472602527095366,0.6532587161055589,0.6567660868608136,0.6578032582983802
2021-03-14,0.6620971592213395,0.6697750854206489,0.672828051589113,0.6756220345777824
2021-03-15,0.6775442880277875,0.6849990224616455,0.6887040132223152,0.6915875175353996
2021-03-16,0.692402785852656,0.7003954460077453,0.7041161641011906,0.7066676420577092
2021-03-17,0.7069446362278893,0.7153085139652425,0.7171696642975843,0.721248414985123
2021-03-18,0.7204672160697757,0.7296636100925633,0.7308225799567651,0.7350368287865439
2021-03-19,0.7333984213591339,0.7422901335608698,0.7445054651618234,0.7477076563173282
2021-03-20,0.7463983643814558,0.7546992338030886,0.7566013638079525,0.7604173553467799
2021-03-21,0.7592371891084654,0.7671072958362526,0.7679546053248912,0.7715413194131959
2021-03-22,0.7721119248898795,0.7789236259347887,0.7789238296631562,0.7832115189041274
2021-03-23,0.7839557728156734,0.7899947968077281,0.7911070339727673,0.7946297092014359
2021-03-24,0.794727071141612,0.8011949615330082,0.8024691237163863,0.8055811351627278
2021-03-25,0.8053269906930034,0.8112843355846362,0.8136794772100276,0.8168542583054881
2021-03-26,0.816358454191805,0.82205969978622,0.8237912318962866,0.8273748793700008
2021-03-27,0.8260431671307337,0.8315466066573499,0.8346372061340094,0.837221948379799
2021-03-28,0.834902681523008,0.8396775464126585,0.8431296709869099,0.8460008121555431
2021-03-29,0.8436435971888865,0.8493512301573158,0.8522499738542378,0.8549020828793226
2021-03-30,0.8516919140335557,0.8585582741119479,0.8605411656548086,0.8630953817243401
2021-03-31,0.8602739318046203,0.8666844573937895,0.8697015778451355,0.8716871897117051
2021-04-01,0.8684347997060302,0.8746839543239522,0.8773184651048734,0.8784484152889761
2021-04-02,0.8756634703773769,0.8820518840343985,0.8845927661629108,0.8855096345252441
2021-04-03,0.882130235176748,0.8895065987312507,0.890342176351328,0.8915962483387347
2021-04-04,0.888689825222993,0.8959884704891661,0.8973471920100593,0.8983701723875396
2021-04-05,0.8944968414641123,0.9015378013429721,0.9035930925159825,0.904710527565313
2021-04-06,0.9003880442411917,0.9072082245609994,0.9096231361419364,0.9110199318167754
2021-04-07,0.9065450412550143,0.9130142407619888,0.9149634432228475,0.9154965075342582
2021-04-08,0.9117834274303209,0.9187295614846316,0.9202620958905013,0.9206345970023914
2021-04-09,0.9171467506112521,0.9231512763419324,0.9254733732665607,0.9256314063147568
2021-04-10,0.9225605348171657,0.9275016556389433,0.9299012545848108,0.9301706504236157
2021-04-11,0.9275211448771823,0.9322974992036287,0.9342519060528732,0.9341112334891262
2021-04-12,0.9322206956967728,0.9364833069472198,0.9385189044277049,0.9376683280743309
2021-04-13,0.9369672295596143,0.9406266488005213,0.9424211556470202,0.9413576737889499
2021-04-14,0.9412429635152036,0.9441011196409457,0.9457361840722025,0.9452131188094827
2021-04-15,0.9449243762986906,0.9473210599899866,0.9488580352102142,0.9483490148565632
2021-04-16,0.9481855509519008,0.9509484951841557,0.9516889449770929,0.9512112455285435
2021-04-17,0.950566943068821,0.9542193518467055,0.9547814658911721,0.9541890728738183
2021-04-18,0.9534560619126703,0.9569623656929572,0.9572883103781258,0.9570950397722685
2021-04-19,0.9562165265649358,0.9597079568917556,0.9597176496266432,0.9596333000696311
2021-04-20,0.9586693213942118,0.9627063262616087,0.9618632169743849,0.9619030344018963
2021-04-21,0.9606676325966931,0.965122416588072,0.9644343637922962,0.9645918404293753
2021-04-22,0.963004075184228,0.9673512240707703,0.9669403761468307,0.9667039759790126
2021-04-23,0.9656319652893219,0.9697845242175944,0.9690931829845054,0.9683962703905219
2021-04-24,0.9681174738097891,0.9716254054858666,0.9708147725026327,0.9701823403728944
2021-04-25,0.9697930421003144,0.9734469050788712,0.9725845388178187,0.9717584122610866
2021-04-26,0.9715816205939457,0.9751043863534451,0.9744171092815518,0.9733436343537477
2021-04-27,0.9739518803452007,0.9762104444202965,0.9761763695184525,0.9748655779016022
2021-04-28,0.9761343318141221,0.9779750563927941,0.9773843946171296,0.9763015380768308
2021-04-29,0.9778438270311192,0.979394920138136,0.978790426128074,0.9776469298655118
2021-04-30,0.979541053103649,0.9809076898191154,0.9800480016747434,0.9795515643734622
2021-05-01,0.9812469715693961,0.981488580766364,0.981144225577778,0.9807045883990695
