date,spring_baseline,robustness_check_early,robustness_check_medium,robustness_check_late
2021-04-26,230.5614066517498,202.92555835772023,220.64558137835922,231.99378372973553
2021-04-27,224.78469966818304,196.50448690067563,214.97968866730142,227.33137581973062
2021-04-28,217.08721196112842,189.06761794563272,208.14614186258478,222.16825156727808
2021-04-29,213.2969534180919,184.10765319277982,203.88800083562168,219.5743767441064
2021-04-30,209.6995937938672,179.4657664443507,200.28448486292424,217.20213046595248
2021-05-01,204.86480812662623,174.4339776259827,196.43061071900306,214.49538925411426
2021-05-02,198.35959990712126,168.12577255760468,190.90220979050255,210.04434930833943
2021-05-03,193.20057988698383,162.8641467295887,186.36292884995203,206.6070547444054
2021-05-04,189.72429511605594,157.44861218975464,183.18009668955702,204.7519417379598
2021-05-05,185.67752205332283,151.46053724195795,179.79000079724716,202.6423663279752
2021-05-06,178.5628353350188,144.53874944246567,174.14668136392262,197.23504025277148
2021-05-07,173.069320381197,138.30236843960267,169.3980845752997,193.51250154293487
2021-05-08,166.50049656080725,131.8094729170431,164.30883650451972,189.37338325311103
2021-05-09,159.18880669137621,124.40338570436373,158.36385599603207,184.09328837967686
2021-05-10,151.67806155466067,117.53495292496838,152.6138265225137,179.11485458140578
2021-05-11,143.6727564239701,111.42785524003244,146.8966309075166,173.27453199695427
2021-05-12,134.75425960315974,104.69691424319447,139.63419182586728,166.07365640003212
2021-05-13,127.31739064811681,98.57955597747063,133.63790841344027,160.47137928985907
2021-05-14,119.91335555159502,92.88698575636438,128.42963760552112,154.5653889883652
2021-05-15,112.29590037468567,87.18620707062777,121.91211668907066,147.95347072866645
2021-05-16,105.02114859609091,81.73578655611506,116.04716871072826,141.62064026639752
2021-05-17,98.35792743245283,76.60344404602613,110.74860479187593,136.19689726193323
2021-05-18,91.92864751077796,71.85895148971834,105.43157182760541,130.9722095247535
2021-05-19,85.39470966506698,66.9933840801138,100.3710533830315,125.24885756128363
2021-05-20,79.96481031212998,63.24621997638631,95.50343385726939,120.03237828873418
2021-05-21,74.91250033218633,59.486743175713386,90.66249184155572,114.90414001096039
2021-05-22,69.69602105963689,55.5076899461802,85.66148476555139,109.88671600569546
2021-05-23,65.16905281603181,52.01088401367655,81.2186532844068,105.28587158041778
2021-05-24,60.73032556720237,48.789061646287635,76.9707728382316,100.69323561977039
2021-05-25,56.60351997432395,45.66779297061976,72.68185006890494,95.81330339706282
2021-05-26,52.33101413425788,42.612192011994225,67.61312315970072,90.53320852362866
2021-05-27,48.21652123832491,39.29597230135696,63.33240885500437,85.85643580052077
2021-05-28,44.5596502455306,36.751348265966996,59.2014990298108,82.00050954044194
2021-05-29,41.04642738376637,34.264183482989054,55.32299949199866,77.35041432738254
2021-05-30,37.70558227923825,31.910406250253335,51.286487010053435,72.87680110387434
2021-05-31,35.0091016481879,29.741319471699132,47.62345966878641,69.27533724733449
