date,spring_baseline,robustness_check_early,robustness_check_medium,robustness_check_late
2021-04-15,5.191853878658581,3.6979133159457573,4.219150819969187,4.689085420053304
2021-04-16,5.239052550282749,3.7245908259942015,4.188369077605599,4.840942015713673
2021-04-17,5.206218691761588,3.624037134273146,4.231463516914623,4.77527429867135
2021-04-18,5.161072136294992,3.589151159594412,4.256088910805493,4.699346000841166
2021-04-19,5.11182134851325,3.5522130687581064,4.202733890708607,4.687033303895731
2021-04-20,5.099508651567816,3.560421533388396,4.233515633072195,4.678824839265442
2021-04-21,4.972277449798316,3.529639791024808,4.323808744005388,4.643938864586707
2021-04-22,4.949704172065018,3.5316919071823807,4.2560889108054925,4.57416691522924
2021-04-23,4.879932222707551,3.4496072608794788,4.182212729132882,4.448987829617313
2021-04-24,4.851202596501535,3.429086099303753,4.143222522139003,4.457196294247604
2021-04-25,4.8963491519681295,3.312115478322116,4.167847916029873,4.551593637495941
2021-04-26,4.799899692562221,3.2013012058131993,4.145274638296575,4.572114799071668
2021-04-27,4.756805253253197,3.1684673472920375,4.11654501209056,4.510551314344491
2021-04-28,4.7321798593623265,3.0679136555709827,3.97289688106048,4.487978036611193
2021-04-29,4.762961601725915,3.0042980546862323,3.9893138103210615,4.467456875035467
2021-04-30,4.672668490792723,2.944786686116629,3.9646884164301905,4.403841274150717
2021-05-01,4.625469819168554,2.9324739891711933,3.9277503255938844,4.41410185493858
2021-05-02,4.5167076628172085,2.9160570599106137,3.8333529823455463,4.264297375435783
2021-05-03,4.5023428497142,2.9283697568560485,3.7389556390972083,4.215046587654042
2021-05-04,4.465404758877895,2.852441459025863,3.6445582958488694,4.171952148345017
2021-05-05,4.457196294247604,2.8278160651349933,3.558369417230823,4.153483102926866
2021-05-06,4.28687065316908,2.7087933279957848,3.461919957824913,4.145274638296575
2021-05-07,4.24582833001763,2.6472298432686077,3.381887427679584,4.091919618199689
2021-05-08,4.14117040598143,2.5774578939111406,3.230030832019213,3.9277503255938844
2021-05-09,3.9934180426362054,2.507685944553673,3.1643631149768914,3.8025712399819573
2021-05-10,3.878499537812141,2.351725116578159,3.1027996302497147,3.642506179691298
2021-05-11,3.7348514067820626,2.273744702590401,3.03507979704982,3.556317301073251
2021-05-12,3.54810883644296,2.175243127026919,3.067913655570981,3.447555144721904
2021-05-13,3.4270339831461785,2.101366945354307,2.9509430345893453,3.3552099176311385
2021-05-14,3.2813337359585275,2.0090217182635417,2.9037443629651762,3.2854379682736723
2021-05-15,3.1376856049284476,1.9105201427000589,2.860649923656152,3.2526041097525114
2021-05-16,3.0001938223710862,1.851008774130454,2.7642004642502425,3.227978715861641
2021-05-17,2.85859780749858,1.8448524256577368,2.7477835349896624,3.234135064334359
2021-05-18,2.69853274720792,1.801757986348713,2.649281959426179,3.1253729079830137
2021-05-19,2.5056338283960997,1.7155691077306656,2.435861879038634,2.985829009268079
2021-05-20,2.3763505104690283,1.6601619714762064,2.3496730004205855,2.8688583882864434
2021-05-21,2.327099722687287,1.5678167443854407,2.2162854501783693,2.75393988346238
2021-05-22,2.2819531672206907,1.4631588203492405,2.171138894711773,2.604135403959583
2021-05-23,2.154721965451192,1.3667093609433298,2.0521161575725646,2.4604872729295035
2021-05-24,2.048011925257419,1.2682077853798475,1.9002595619121956,2.3537772327357303
2021-05-25,1.9413018850636456,1.1471329320830665,1.8202270317668647,2.232702379438949
2021-05-26,1.8715299357061788,1.1081427250891878,1.7463508500942533,2.1711388947117727
2021-05-27,1.7873931732457038,1.056839821149874,1.6581098553186329,2.0993148291967336
2021-05-28,1.6150154160096089,1.0075890333681325,1.5903900221187384,2.048011925257419
2021-05-29,1.4528982395613765,0.9480776647985283,1.4611067041916674,1.9761878597423796
2021-05-30,1.3728657094160468,0.902931109331932,1.3769699417311922,1.9228328396454932
2021-05-31,1.2887289469555718,0.8290549276593198,1.2989895277434351,1.758663547039688
