date,spring_baseline,spring_no_effects,spring_without_seasonality,spring_without_vaccines,spring_without_rapid_tests
2021-04-04,0.9028280896113766,0.9087324934512796,0.8996014208871077,0.8974402048061957,0.8846681177482708
2021-04-05,0.908916257021352,0.9142601469910078,0.9057341471702656,0.9038081164921914,0.8916875990829225
2021-04-06,0.9136944020851623,0.9194133655037947,0.9114579013971424,0.909803961718929,0.8977335299013448
2021-04-07,0.9184162952594933,0.9242386496353169,0.9169191212634665,0.9157644755042168,0.9035239227595859
2021-04-08,0.9234440227304354,0.9289552848022183,0.9219898943229805,0.9207561293495539,0.9087181133108546
2021-04-09,0.9286921572112518,0.9330924767061528,0.9266860621191522,0.9256422065224157,0.9146945318588487
2021-04-10,0.9327002425215578,0.9370884364823948,0.9309622903336756,0.9303904103996182,0.9198841926935939
2021-04-11,0.9372175857832643,0.9409185327722579,0.9351259532843511,0.9349750334130513,0.9244265037380448
2021-04-12,0.94095012867657,0.9445728186404947,0.938804126635001,0.9391837320641458,0.9284936904733312
2021-04-13,0.9452727413407296,0.9480516171703454,0.9426085118499898,0.9428568451242898,0.9329012932783151
2021-04-14,0.948822380518209,0.951295460283834,0.9462176105464561,0.9461021369246456,0.9367907390716242
2021-04-15,0.9520525417872089,0.9543045232429972,0.9496273798664775,0.9497295435426742,0.9408807733125016
2021-04-16,0.9547624392637206,0.9571230467333316,0.9525550948086613,0.9531434921847938,0.9439805647786124
2021-04-17,0.9571376776654629,0.9596489949470226,0.9554621641701142,0.956117610245089,0.947619498966343
2021-04-18,0.959115627472534,0.9621914404988182,0.9577658243992118,0.9588990337380338,0.9507610305182651
2021-04-19,0.961764996540102,0.96462729503298,0.960382386389901,0.9614596141162607,0.9538571424574811
2021-04-20,0.9636755790058088,0.9669658988956701,0.9627677658057513,0.9641440584938035,0.9564774563505193
2021-04-21,0.9663899286958467,0.9690598502673128,0.9651415847792529,0.9668734169302159,0.9590758185843425
2021-04-22,0.9684417313956589,0.9710376115797652,0.9673336958825263,0.9685077524388197,0.961494952928806
2021-04-23,0.9705503796981835,0.9729232737922753,0.9694488522145437,0.9709079378175087,0.963907909273282
2021-04-24,0.9724188255788742,0.9746521415154731,0.9714096857091669,0.9724886121718881,0.9659076057162824
2021-04-25,0.9745492385938518,0.9761408826102257,0.9733296654764023,0.9740549605852212,0.9678154945665776
2021-04-26,0.9759026070516901,0.977572370631053,0.9750346106450574,0.9756761441255154,0.9696463326284436
2021-04-27,0.9776201223160652,0.9789984307523693,0.9767653238309093,0.9773232918896576,0.9714114453072614
2021-04-28,0.9787835016430281,0.9803323575761039,0.978147883800021,0.9786381198312938,0.9732361458329809
2021-04-29,0.9802237156450332,0.9815329923082406,0.9795317518925448,0.9803181461310014,0.9748384726789606
2021-04-30,0.9811979400575784,0.9827174097911294,0.9808656997758323,0.9812582788224482,0.9762935603454116
2021-05-01,0.9825207126824872,0.9837368336178243,0.9819817439704941,0.9823572400078874,0.9775009929300084
