date,spring_baseline,spring_strict_home_office_continue_testing,spring_strict_home_office_reduce_testing,spring_normal_home_office_reduce_testing
2021-05-08,142.19656666602026,128.30076471082558,138.08320243397392,154.79091655408246
2021-05-09,136.07500156217344,122.26107904166588,133.58414297011186,149.61311967110325
2021-05-10,131.0868202121539,117.04449716330855,128.62612772760866,144.91151634248874
2021-05-11,125.19365563664493,111.2956989594848,123.35783252208053,139.12608786525232
2021-05-12,118.33948506454469,104.5988230908625,116.79023997138533,132.11031314574328
2021-05-13,112.5734490849973,98.903892936175,111.23752146641759,126.49295298181201
2021-05-14,106.78155644186452,93.63775245261229,105.92613182158043,120.37138787796519
2021-05-15,100.74833493860119,88.27680420256974,100.26352249637469,114.1507055637076
2021-05-16,95.2731864243897,82.98696177738708,94.67201899602884,108.4557754090201
2021-05-17,89.89284567665808,77.73159490365164,89.85406068128,102.75653581040172
2021-05-18,84.71720351564436,73.17004850279145,85.16323096249276,97.82222250951851
2021-05-19,79.610512457525,68.45551684238426,80.60383928359806,92.75862589070823
2021-05-20,75.14592854511015,64.36800927392336,76.40213145096824,87.61745928114168
2021-05-21,70.60808408586996,60.575698614729276,72.44175247846894,83.32956256989381
2021-05-22,66.41930458503285,56.45802493875205,68.42104129093704,78.9296203164425
2021-05-23,62.56235226687522,52.708808718866976,65.1393997375549,74.55984417050747
2021-05-24,58.552414689170554,49.289264959695956,61.34277963442988,70.38830244539398
2021-05-25,55.132870929999534,46.23817865661707,57.99434170011874,66.72096566019604
2021-05-26,51.33625082687454,42.74752907258615,54.58126210684405,62.63776753566606
2021-05-27,48.13217926424862,39.868820526743356,51.25437139218743,58.73125661230305
2021-05-28,45.06600990741158,37.32624860751095,48.17958314748857,55.499173664126275
2021-05-29,42.1075766488471,34.844008903311185,45.369825704540226,51.4849266424907
2021-05-30,39.16422644404078,32.725917211272666,42.16790886387977,48.778595853884006
2021-05-31,36.5893336953266,30.431138318067145,39.66412194002548,45.86325703462855
