date,spring_baseline,spring_strict_home_office_continue_testing,spring_strict_home_office_reduce_testing,spring_normal_home_office_reduce_testing
2021-03-20,1.0556251141452275,1.0556251141452275,1.0556251141452275,1.0556251141452275
2021-03-21,1.053306468312559,1.053306468312559,1.053306468312559,1.053306468312559
2021-03-22,1.051608748727149,1.051608748727149,1.051608748727149,1.051608748727149
2021-03-23,1.0526492104648995,1.0526492104648995,1.0526492104648995,1.0526492104648995
2021-03-24,1.0543233532856773,1.0543233532856773,1.0543233532856773,1.0543233532856773
2021-03-25,1.0527701590654932,1.0527701590654932,1.0527701590654932,1.0527701590654932
2021-03-26,1.0497812676310874,1.0497812676310874,1.0497812676310874,1.0497812676310874
2021-03-27,1.0453991610677054,1.0453991610677054,1.0453991610677054,1.0453991610677054
2021-03-28,1.0390020916256795,1.0390020916256795,1.0390020916256795,1.0390020916256795
2021-03-29,1.0363825157729187,1.0363825157729187,1.0363825157729187,1.0363825157729187
