date,spring_baseline,spring_strict_home_office_continue_testing,spring_strict_home_office_reduce_testing,spring_normal_home_office_reduce_testing
2021-04-24,3.5789931846144256,3.6307065117852546,3.708276502541497,3.643634843577962
2021-04-25,3.5057326377890847,3.559600686925365,3.628551789819803,3.5703742967526217
2021-04-26,3.546672355132658,3.5509817990635595,3.6651820632324736,3.635015955716157
2021-04-27,3.540208189236304,3.4001512614819767,3.60484984819984,3.5380534672708537
2021-04-28,3.462638198480061,3.376449319862014,3.5251251354781465,3.445400422756453
2021-04-29,3.4324720909637443,3.3699851539656605,3.4928043059963785,3.413079593274685
2021-04-30,3.3355096025184414,3.36783043200021,3.4001512614819775,3.374294597896563
2021-05-01,3.318271826794832,3.346283212345697,3.361366266103856,3.365675710034759
2021-05-02,3.288105719278515,3.316117104829381,3.361366266103856,3.359211544138405
2021-05-03,3.2320829481767843,3.229928226211333,3.322581270725734,3.3182718267948323
2021-05-04,3.1415846256278344,3.2493207239003943,3.245011279969492,3.3031887730366742
2021-05-05,3.1200374059733225,3.139429903662383,3.2277735042458824,3.2924151632094185
2021-05-06,3.0316938053898235,3.0381579712861777,3.1674412892132495,3.1911432308332124
2021-05-07,3.0295390834243725,2.949814370702679,3.1480487915241886,3.1868337869023096
2021-05-08,2.9541238146335806,2.8076027209829006,3.0726335227333967,3.111418518111518
2021-05-09,2.928267151048167,2.719259120399402,3.029539083424373,3.09633546435336
2021-05-10,2.8356141065337654,2.6890930128830854,2.923957707117265,2.992908810011703
2021-05-11,2.7688177256047792,2.5705833047832702,2.796829111155645,2.921802985151814
2021-05-12,2.667545793228573,2.477930260268869,2.68047412502128,2.831304662602864
2021-05-13,2.6072135781959402,2.3551111082381513,2.611523022126842,2.781746057397487
2021-05-14,2.5167152556469903,2.2603033417582994,2.544726641197856,2.738651618088463
2021-05-15,2.456383040614357,2.2452202880001404,2.4671566504416136,2.6718552371594764
2021-05-16,2.296933615170969,2.1891975168984095,2.344337498410895,2.572738026748722
2021-05-17,2.227982512276531,2.0512953111095333,2.2753863955164575,2.523179421543344
2021-05-18,2.165495575278447,1.937095046940621,2.245220288000141,2.4369905429252974
2021-05-19,2.038366979316827,1.8853817197697922,2.167650297243898,2.3938961036162736
2021-05-20,1.969415876422389,1.7948833972208422,2.0534500330749847,2.31417139089458
2021-05-21,1.8810722758388903,1.7194681284300508,1.8983100515624993,2.2128994585183737
2021-05-22,1.7970381191862939,1.6483623035701616,1.7927286752553915,2.0986991943494613
2021-05-23,1.7539436798772698,1.5837206446066259,1.7345511821882091,2.010355593765962
2021-05-24,1.659135913397418,1.5018412099194807,1.697920908775539,1.9047742174588536
2021-05-25,1.544935649228505,1.447973160783201,1.6289698058811013,1.8078117290135503
2021-05-26,1.503995931884932,1.3811767798542143,1.6009584203302356,1.6569811914319672
2021-05-27,1.419961775232336,1.3617842821651536,1.514769541712188,1.5729470347793708
2021-05-28,1.340237062510642,1.3036067890979712,1.454437326679555,1.4565920486450066
2021-05-29,1.2238820763762777,1.1743234711709005,1.4027239995087264,1.4091881654050806
2021-05-30,1.1398479197236813,1.081670426656499,1.3079162330288738,1.3660937260960566
2021-05-31,1.0967534804146577,1.032111821451122,1.19156124689451,1.3036067890979721
