date,spring_baseline,spring_no_effects,spring_without_seasonality,spring_without_vaccines,spring_without_rapid_tests
2021-05-12,0.32472675816847396,0.0,0.32472675816847396,0.0,0.32472675816847396
2021-05-13,0.3309724968210156,0.0,0.3309724968210156,0.0,0.3309724968210156
2021-05-14,0.33701446033911026,0.0,0.33701446033911026,0.0,0.33701446033911026
2021-05-15,0.34299541444384,0.0,0.34299541444384,0.0,0.34299541444384
2021-05-16,0.3489416467431839,0.0,0.3489416467431839,0.0,0.3489416467431839
2021-05-17,0.3548192357570571,0.0,0.3548192357570571,0.0,0.3548192357570571
2021-05-18,0.3602246328430726,0.0,0.3602246328430726,0.0,0.3602246328430726
2021-05-19,0.3648160990975101,0.0,0.3648160990975101,0.0,0.3648160990975101
2021-05-20,0.3697463492084015,0.0,0.3697463492084015,0.0,0.3697463492084015
2021-05-21,0.3744767642478682,0.0,0.3744767642478682,0.0,0.3744767642478682
2021-05-22,0.37919929916128986,0.0,0.37919929916128986,0.0,0.37919929916128986
2021-05-23,0.3838738145566244,0.0,0.3838738145566244,0.0,0.3838738145566244
2021-05-24,0.38819218519281234,0.0,0.38819218519281234,0.0,0.38819218519281234
2021-05-25,0.3921203664627993,0.0,0.3921203664627993,0.0,0.3921203664627993
2021-05-26,0.39599344841395545,0.0,0.39599344841395545,0.0,0.39599344841395545
2021-05-27,0.3998973121074751,0.0,0.3998973121074751,0.0,0.3998973121074751
2021-05-28,0.4038371288760755,0.0,0.4038371288760755,0.0,0.4038371288760755
2021-05-29,0.40769186490878284,0.0,0.40769186490878284,0.0,0.40769186490878284
2021-05-30,0.4115038143196051,0.0,0.4115038143196051,0.0,0.4115038143196051
2021-05-31,0.4154363050335229,0.0,0.4154363050335229,0.0,0.4154363050335229
