date,spring_no_effects,spring_without_rapid_tests_and_no_vaccinations,spring_without_rapid_tests,spring_baseline
2021-03-25,4.859616272747583,3.760708070367477,3.6702097478185265,3.3182718267948315
2021-03-26,4.984590146743752,3.828222691951613,3.708994743196649,3.345564971690546
2021-03-27,5.09519920763691,3.891427869604848,3.7607080703674773,3.375731079206863
2021-03-28,5.283378259286314,3.9560695285683845,3.7951836218146955,3.349874415621448
2021-03-29,5.451446572591508,4.00347341180831,3.780818808711688,3.372858116586262
2021-03-30,5.59940414755249,4.036512481945228,3.9072291640181587,3.3857864483789677
2021-03-31,5.842169488993323,4.14855802414869,3.9215939771211654,3.3168353454845305
2021-04-01,6.133775194984383,4.2606035663521515,3.9546330472580835,3.325454233346335
2021-04-02,6.38228646166642,4.306570968281776,3.9704343416713925,3.361366266103855
2021-04-03,6.546045331040712,4.47463928158697,4.017838224911319,3.3699851539656596
2021-04-04,6.8362145557214715,4.678619627649683,4.0796069212542525,3.424571443757089
2021-04-05,7.005719350336964,4.833759609162168,4.170105243803203,3.4446821821013014
2021-04-06,7.37776800970487,4.964479408399539,4.227564496215234,3.464792920445512
2021-04-07,7.74263426252127,5.106691058119319,4.290769673868469,3.4935225466515276
2021-04-08,8.039985893753537,5.279068815355413,4.325245225315688,3.536616985960551
2021-04-09,8.432145291465652,5.460065460453313,4.523479646137198,3.5437993925120557
2021-04-10,8.91767597434732,5.531889525968351,4.639834632271561,3.5754019813386724
2021-04-11,9.334255554334549,5.625260811137903,4.743261286613219,3.565346612166567
2021-04-12,10.033821952451035,5.87233559650964,4.922821450400818,3.586893831821079
2021-04-13,10.509297266160596,6.086371311744458,5.053541249638188,3.6184964206476957
2021-04-14,11.160023299726857,6.287478695186568,5.221609562943381,3.7003758553348414
2021-04-15,11.80787637067251,6.464165896353565,5.438518240798801,3.6716462291288257
2021-04-16,12.5131886940302,6.705494756484098,5.500286937141735,3.6773921543700294
2021-04-17,13.100709549943224,7.005719350336964,5.645371549482117,3.6702097478185247
2021-04-18,13.903702602401365,7.215445621640882,5.728687465479561,3.727669000230556
2021-04-19,14.733988799755224,7.4108070798417875,5.7674724608576815,3.7362878880923613
2021-04-20,15.798421450688114,7.6550089025929235,5.840733007683023,3.765017514298378
2021-04-21,17.02517648968499,7.920757944998569,6.005928358367615,3.7405973320232637
2021-04-22,18.330938000748404,8.262640496850157,6.102172606157766,3.8267862106413113
2021-04-23,20.097810012418385,8.511151763532196,6.201289816568521,3.835405098503116
2021-04-24,22.275515678834385,8.794138581661452,6.284605732565967,3.8555158368473275
2021-04-25,24.652892247382194,9.026848553930177,6.484276634697777,3.839714542434018
2021-04-26,27.196900647924895,9.207845199028078,6.61499643393515,3.8368415798134174
2021-04-27,29.818479039223845,9.489395535847034,6.639416616210261,3.7779458460910855
2021-04-28,32.338067257491424,9.752271615632079,6.708367719104702,3.7808188087116856
2021-04-29,35.29147283146986,9.989291031831707,6.81610381737726,3.7276690002305566
2021-04-30,37.67172236263828,10.229183410651943,6.9022926959953095,3.67882863568033
2021-05-01,40.107994664908425,10.38719635478503,6.948260097924933,3.644353084233111
2021-05-02,42.33741365849525,10.708968168292408,6.969807317579446,3.5524182803738595
2021-05-03,44.519428768842154,11.104000528625123,7.070361009300501,3.530871060719348
2021-05-04,46.562105192089874,11.272068841930317,7.305943944189832,3.492086065341227
2021-05-05,48.57605198913159,11.409971047719191,7.422298930324195,3.372858116586262
2021-05-06,50.417621028937205,11.635498613436416,7.463956888322917,3.259376093072498
2021-05-07,52.55079577473388,11.819368221154916,7.50130540239074,3.163131845282346
2021-05-08,54.63369367467002,12.060697081285449,7.610477981973598,3.0611416722509897
2021-05-09,56.63183917729843,12.238820763762751,7.718214080246158,3.002245938528657
2021-05-10,58.810981325024734,12.414071483619447,7.815894809346612,2.8959463215663988
2021-05-11,60.84647534172097,12.676947563404491,7.823077215898115,2.7709724475702298
2021-05-12,62.972467680966126,13.02313955918698,7.764181482175783,2.7005848633654908
2021-05-13,65.13149909034821,13.245794162283604,7.820204253277513,2.635943204401955
2021-05-14,67.40832196717497,13.566129494480682,7.893464800102853,2.542571919232404
2021-05-15,69.64779632993391,13.880718901436556,7.894901281413154,2.411852119995032
2021-05-16,72.03379178634353,14.169451644807015,7.790038145761198,2.299806577791571
2021-05-17,73.81215564849589,14.389233285283037,7.653572421282622,2.156158446761491
2021-05-18,75.67958135188694,14.771337313823047,7.675119640937135,2.0872073438670533
2021-05-19,77.65761611617111,15.042832281469893,7.677992603557736,1.980907726904794
2021-05-20,79.91720121727425,15.366040576287572,7.568820023974876,1.8746081099425356
2021-05-21,81.93833042086747,15.549910184006075,7.4381002247375045,1.8171488575305046
2021-05-22,83.66929039977991,15.804167375929316,7.396442266738782,1.7855462687038866
2021-05-23,85.33991816365977,16.01245716592293,7.417989486393292,1.720904609740351
2021-05-24,87.47596587207703,16.281079170949177,7.458210963081714,1.6979209087755387
2021-05-25,89.46692896815391,16.487932479632494,7.315999313361937,1.5786929600205726
2021-05-26,91.21369024147967,16.660310236868586,7.215445621640881,1.515487782367338
2021-05-27,92.686083584538,16.822632624932577,7.1953348832966695,1.4350448289904933
2021-05-28,94.01626527787653,17.181752952507775,7.236992841295393,1.3416735438209422
2021-05-29,95.09937218584334,17.39291570512199,7.259976542260205,1.2712859596162036
2021-05-30,96.16236835546592,17.744853626145687,7.231246916054189,1.1965889314805622
2021-05-31,96.64789903834759,17.973254154483513,7.137875630884638,1.144875604309734
