date,spring_no_effects,spring_without_rapid_tests_and_no_vaccinations,spring_without_rapid_tests,spring_baseline
2021-04-12,1447.5752554602448,653.1034101348066,535.2573564003502,254.49708430206047
2021-04-13,1509.4574338266927,668.1376235284148,544.1463027484916,249.15768327167234
2021-04-14,1571.9731004509833,681.8100526398575,551.3718037393046,245.3553172433062
2021-04-15,1636.3360820403202,696.9390737999455,558.7150961975622,240.42674986766417
2021-04-16,1700.3830377413913,711.1947143233704,565.3415844819796,234.19242098095873
2021-04-17,1747.058624956995,719.40707797436,567.4187364566747,226.98703072848997
2021-04-18,1806.434143436968,731.0267752933835,573.887211796959,222.78963233979104
2021-04-19,1884.4666811751274,748.5346095033295,582.2978098687703,217.0551989490703
2021-04-20,1961.480753664284,765.1489523382684,590.2774635474912,211.36960592289978
2021-04-21,2036.5225373143974,780.8223999149602,597.2788734538973,204.78190263386034
2021-04-22,2115.659729180178,796.503029898204,604.011661355277,197.37827796057005
2021-04-23,2194.8256506721655,812.6059853866757,610.6338401957637,189.86404422638662
2021-04-24,2261.9452398959697,824.8031481924397,615.2377627952776,184.9067472245386
2021-04-25,2327.405693206377,837.9469521816918,619.2498550949477,179.1665679085766
2021-04-26,2412.4669339958386,853.7482465950008,625.5373337901344,172.41079630623196
2021-04-27,2497.972047510183,869.1545086479767,631.2832590313375,164.4383250340626
2021-04-28,2577.975437606075,884.4041942381298,636.1471847480159,157.51161215579216
2021-04-29,2663.6945868356547,899.9454855342741,640.909120291663,149.9456650944379
2021-04-30,2745.3599858075654,913.9152662769494,645.1079551616724,142.5578417155609
2021-05-01,2817.6896927438297,925.5550743343168,647.4422372909111,136.71710870787788
2021-05-02,2892.099424617411,935.8474629226217,649.5007150085722,130.97405642929533
2021-05-03,2985.199214819316,953.4328671233242,653.6478365514106,123.53595620455783
2021-05-04,3077.205842744082,969.2772559759418,657.1126294718562,117.58317765467136
2021-05-05,3169.9048546604117,984.6461695148499,660.5012888828555,110.92221381880658
2021-05-06,3261.7146846456667,1000.701721120082,664.1628797428124,104.34312941762896
2021-05-07,3355.012709268393,1016.5734031175954,667.44667601816,99.26804094833626
2021-05-08,3425.6804073286403,1028.1126574832417,668.6964147581217,94.4788122597934
2021-05-09,3498.261498494208,1040.3845173171414,669.4749876283047,90.12627388958202
2021-05-10,3579.790431741639,1054.1632460455467,670.5667134241334,84.92190210236224
2021-05-11,3661.279143512383,1069.55801624804,671.2907000045251,79.77355308624422
2021-05-12,3732.3950237414456,1083.5292334720257,671.099647990255,74.86222348632577
2021-05-13,3770.0265246273943,1086.4970038591068,662.7292713951322,69.82879297503182
2021-05-14,3822.837323519293,1095.189152267737,657.4846781312242,65.20906908110447
2021-05-15,3875.6610507429846,1103.683066255546,654.0601066874672,61.81179078224311
2021-05-16,3922.7474716133343,1111.7876938082627,650.4990695192314,58.73915725950971
2021-05-17,3966.3331875304807,1120.169562253868,644.9743623998146,54.69546237101297
2021-05-18,4002.1475395589,1126.9195879309711,637.6483077172803,50.72502802934158
2021-05-19,4033.153988641742,1134.067518931028,631.5719917747081,47.28321880986089
2021-05-20,4090.5428534695693,1150.772360088516,631.0132005450013,44.872803171176166
2021-05-21,4120.134368461766,1160.8765696251717,625.5042947199973,41.62922837251698
2021-05-22,4141.467552401043,1165.661488869784,619.866105577067,39.392626972378636
2021-05-23,4150.718492039381,1168.0302465504697,612.4538620159148,37.17326334796392
2021-05-24,4114.7705472491025,1162.0875233697552,595.9458187979382,34.32184794701685
2021-05-25,4124.337512775705,1169.2526921455355,586.6575306455333,31.716070850131203
2021-05-26,4117.619089687429,1172.033719962278,576.0419337624103,29.344440206824604
2021-05-27,4104.5327449505885,1174.4355167131007,563.933832797885,27.132258988961382
2021-05-28,4080.583728545255,1176.9364306743344,552.0972268010064,25.214556439709828
2021-05-29,4072.727612259219,1180.898246128144,543.6895016918158,23.61575274134504
2021-05-30,4064.716355991671,1185.6429438960681,535.4685191529645,22.197945688078164
2021-05-31,4062.3964386755356,1197.3272828740544,529.1221447240555,20.856272144257222
