date,combined_baseline,empirical
2020-12-01,153.74228519756286,148.50602409638557
2020-12-02,154.09853256251745,150.70000000000002
2020-12-03,154.68461693712018,155.1975903614458
2020-12-04,155.51059369054317,159.24698795180723
2020-12-05,157.36509106214146,162.33734939759034
2020-12-06,159.63042208848583,166.49999999999997
2020-12-07,161.85265867552113,171.81325301204816
2020-12-08,164.153901734623,177.32409638554213
2020-12-09,167.07714120108506,182.47831325301203
2020-12-10,170.09949787795802,187.01807228915663
2020-12-11,173.19224213903553,191.55060240963857
2020-12-12,176.0321656895003,196.22048192771086
2020-12-13,178.43970836556443,198.28915662650607
2020-12-14,181.2121172944449,201.0469879518073
2020-12-15,183.72308662485068,203.132530120482
2020-12-16,185.6723917629289,205.98313253012054
2020-12-17,188.66889177621636,207.01686746987957
2020-12-18,191.20140832627663,207.9192771084338
2020-12-19,191.94981508894338,206.6313253012049
2020-12-20,193.228283455111,206.94698795180733
2020-12-21,194.04276835805157,204.2445783132531
2020-12-22,195.59991409841768,202.37951807228924
2020-12-23,196.62556175397242,200.8710843373495
2020-12-24,195.23073840167032,191.17108433734947
2020-12-25,190.70869523684348,176.2337349397591
2020-12-26,185.35349291204207,168.9746987951808
2020-12-27,179.04877644113196,165.55662650602417
2020-12-28,173.80849262115458,163.02048192771093
2020-12-29,168.16743051560343,160.69518072289165
2020-12-30,159.8818063177885,157.03734939759045
2020-12-31,152.3603901770535,154.24578313253022
2021-01-01,148.19315789587094,152.4867469879519
2021-01-02,146.06429259400514,151.3144578313254
2021-01-03,144.04603635303255,150.3421686746989
2021-01-04,141.96313845309638,148.3975903614459
2021-01-05,140.19339347880583,147.4951807228917
2021-01-06,141.75197570048215,144.4397590361447
2021-01-07,142.9543105572039,147.87349397590373
2021-01-08,143.57917992718475,156.58674698795193
2021-01-09,143.43553179615466,157.9132530120483
2021-01-10,142.84370149631076,155.18554216867483
2021-01-11,141.41009314863058,151.8072289156628
2021-01-12,139.36167080014167,147.70602409638568
2021-01-13,136.81335295566805,145.0807228915664
2021-01-14,133.93033496589433,141.0951807228917
2021-01-15,130.53018370441234,136.13734939759053
2021-01-16,126.95765468569432,133.75060240963873
2021-01-17,123.72700821882783,131.79879518072306
2021-01-18,120.05823495231958,128.43975903614475
2021-01-19,117.34759471978201,125.06867469879538
2021-01-20,114.54645616469547,121.23493975903631
2021-01-21,110.82309660839582,117.84457831325318
2021-01-22,107.73322530993877,114.4228915662652
2021-01-23,104.74821714713374,111.89638554216884
2021-01-24,101.50320586716428,109.54578313253029
2021-01-25,99.2306924342684,106.10120481927729
2021-01-26,97.31155340370654,103.07590361445801
2021-01-27,95.24732976080433,99.0722891566267
2021-01-28,92.93315836990973,95.6614457831327
2021-01-29,90.43224440867607,93.15783132530137
2021-01-30,88.23011855998496,91.37108433734956
2021-01-31,85.95904160839937,89.76144578313269
2021-02-01,83.84454111963665,87.98192771084352
2021-02-02,82.46551906174787,84.71807228915677
2021-02-03,80.474555965671,82.60481927710858
2021-02-04,78.37154732739063,80.41325301204834
2021-02-05,76.41075033883004,77.55903614457847
2021-02-06,74.22873522848313,75.27108433734956
2021-02-07,72.3297069362655,73.68554216867487
2021-02-08,70.55852548066461,71.33373493975921
2021-02-09,68.84336679616548,68.50120481927729
2021-02-10,67.24025365386977,65.72289156626523
2021-02-11,65.4805640487513,63.68072289156645
2021-02-12,63.68496241087532,62.540963855421865
2021-02-13,62.31455924084837,60.867469879518254
2021-02-14,61.546041739837456,61.26506024096403
2021-02-15,61.084931239230876,61.70000000000018
2021-02-16,60.95277495868322,62.104819277108604
2021-02-17,60.92979125771839,62.35421686747006
2021-02-18,61.20272270667556,63.024096385542336
2021-02-19,61.739966716728055,63.46867469879534
2021-02-20,61.90228910479204,65.31325301204836
2021-02-21,61.747149123279556,65.25421686747005
2021-02-22,61.46416230515029,65.55542168674717
2021-02-23,61.790243562588586,66.27951807228933
2021-02-24,62.02439001616761,66.73975903614475
2021-02-25,62.407930526017935,66.86626506024113
2021-02-26,62.57456235801281,67.45662650602428
2021-02-27,63.15777376999493,67.4301204819279
2021-02-28,63.542750761155546,68.1289156626508
2021-03-01,64.02540848141662,68.86506024096404
2021-03-02,64.27391974809865,69.50602409638573
2021-03-03,65.27658370268861,70.2433734939761
2021-03-04,66.34245283493179,71.12048192771103
2021-03-05,67.83639339764463,71.91807228915681
2021-03-06,69.32602451642653,72.90602409638572
2021-03-07,70.97654154196216,73.77710843373512
2021-03-08,72.66440708156557,75.29036144578332
2021-03-09,74.65106073371159,77.33734939759054
2021-03-10,76.79572732999067,80.72650602409657
2021-03-11,78.72348524841433,84.31566265060259
2021-03-12,80.60096632097746,88.09036144578332
2021-03-13,83.06884121207419,91.60722891566284
2021-03-14,85.28676835517867,94.5168674698797
2021-03-15,87.28060441387613,98.12891566265078
2021-03-16,89.50140451960117,102.51807228915682
2021-03-17,92.20486234558724,107.01686746987971
2021-03-18,95.1956164336335,110.5132530120484
2021-03-19,98.08294386733809,113.61927710843396
2021-03-20,100.9875090767663,116.81566265060263
2021-03-21,103.96964427695073,119.19638554216891
2021-03-22,106.90581207520555,122.56144578313275
2021-03-23,110.34762129468625,126.54216867469903
2021-03-24,114.50048876276585,130.59156626506044
2021-03-25,118.909049904079,135.3156626506026
2021-03-26,123.54313861110931,139.22289156626525
2021-03-27,127.77788551387609,141.18192771084358
2021-03-28,131.95517316423076,141.65301204819298
2021-03-29,135.97732083307298,142.38072289156645
2021-03-30,139.14763508490685,142.06867469879535
2021-03-31,141.54081294786795,141.52530120481947
2021-04-01,142.73021947279705,141.86506024096406
2021-04-02,142.7962976130708,138.5554216867472
2021-04-03,142.113968990678,135.46385542168696
2021-04-04,140.6918524934802,135.82530120481948
2021-04-05,138.80144308912435,132.1277108433737
2021-04-06,137.69966192412366,129.92409638554238
2021-04-07,136.6926885256028,131.3963855421689
2021-04-08,137.48849917150943,134.1686746987954
2021-04-09,140.84124654975145,140.1397590361448
2021-04-10,143.4068021699487,146.6855421686749
2021-04-11,146.61446493585032,148.78072289156648
2021-04-12,151.31750474577518,155.6108433734942
2021-04-13,156.79337150064174,162.90000000000023
2021-04-14,164.6322500109532,166.27469879518097
2021-04-15,169.22037131605393,165.88674698795205
2021-04-16,169.32667093301612,167.16024096385567
2021-04-17,169.83518531686266,167.20963855421712
2021-04-18,170.3207159997443,168.7493975903617
2021-04-19,171.46990104798496,169.80000000000027
2021-04-20,172.87334328814885,171.88795180722917
2021-04-21,172.54869851202088,173.22530120481952
2021-04-22,169.51772294728616,174.0807228915665
2021-04-23,167.35869153790406,173.35421686747011
2021-04-24,167.40178597721308,172.41325301204841
2021-04-25,168.63428694145122,170.22289156626528
2021-04-26,167.34289024349076,167.56626506024116
2021-04-27,163.65400623863835,162.9277108433737
2021-04-28,158.52145851693362,158.37951807228936
2021-04-29,155.94153808363342,153.38795180722911
2021-04-30,153.72792038445988,148.786746987952
2021-05-01,150.5073292867655,145.0180722891568
2021-05-02,146.20937720634552,141.79156626506042
2021-05-03,142.59949967355962,137.36385542168694
2021-05-04,139.48520819282754,133.40843373493996
2021-05-05,135.92560750590215,128.41927710843393
2021-05-06,130.79736922812833,123.93373493975923
2021-05-07,126.1963195912349,119.18192771084358
2021-05-08,121.37117886993454,114.84457831325324
2021-05-09,115.45574883411587,111.98915662650623
2021-05-10,110.33325648158323,108.0987951807231
2021-05-11,104.8042399182355,102.71807228915684
2021-05-12,98.35012939105403,97.63975903614478
2021-05-13,92.92023003811703,90.64698795180743
2021-05-14,87.72591362006936,83.9734939759038
2021-05-15,82.04463003782976,80.12048192771103
2021-05-16,76.82876640012755,77.6722891566267
2021-05-17,71.80395477669542,73.77710843373515
2021-05-18,67.112406817253,69.7277108433737
2021-05-19,62.63345809173515,64.9000000000002
2021-05-20,58.61561986682384,62.950602409638755
2021-05-21,54.86353068431817,60.979518072289366
2021-05-22,51.29674759084128,57.47228915662671
2021-05-23,48.077592974457225,54.106024096385745
2021-05-24,44.99203111993112,49.67951807228936
2021-05-25,41.96249203650674,43.88072289156647
2021-05-26,38.76201167715658,40.23132530120503
2021-05-27,35.9005409070374,38.43734939759057
2021-05-28,33.408245833665525,36.20602409638576
2021-05-29,30.821142993813798,34.130120481927925
2021-05-30,28.54144715436644,33.167469879518286
2021-05-31,26.182744842852546,32.73734939759057
