date,spring_no_effects,spring_without_rapid_tests_and_no_vaccinations,spring_without_rapid_tests,spring_baseline
2021-04-11,15.548884125927291,7.67081019700623,6.52983361339589,4.923026662016574
2021-04-12,16.425137725210774,7.984783969114833,6.591397098123066,4.996902843689187
2021-04-13,17.379371738482014,8.175630771769079,6.9874555165345695,5.0194761214224854
2021-04-14,18.432107327316736,8.438301639938368,7.116738834461642,5.175436949398
2021-04-15,19.69210664806629,8.715337321210663,7.375305470315784,5.191853878658581
2021-04-16,20.822822650888774,8.982112421695096,7.578464969915467,5.239052550282749
2021-04-17,22.536339642461865,9.26735656759768,7.720060984787975,5.206218691761588
2021-04-18,24.582299451561703,9.62647689517288,7.925272600545229,5.161072136294992
2021-04-19,27.030474027545768,9.850157556348288,8.146901145563067,5.11182134851325
2021-04-20,30.393892409807187,10.077942449838844,8.153057494035782,5.099508651567816
2021-04-21,33.552099176311366,10.428854312783752,8.362373342108183,4.972277449798316
2021-04-22,37.74662460238967,10.705889994056047,8.491656660035256,4.949704172065018
2021-04-23,42.6737554967214,10.98292567532834,8.625044210277474,4.879932222707551
2021-04-24,47.08580523550238,11.147094967934148,8.649669604168343,4.851202596501535
2021-04-25,51.47322958039252,11.448756043097317,8.76869234130755,4.8963491519681295
2021-04-26,55.92221741000984,11.76478193136349,8.81589101293172,4.799899692562221
2021-04-27,59.661173049107056,12.041817612635784,8.930809517755785,4.756805253253197
2021-04-28,63.76540536425216,12.257289809180902,9.05598860336771,4.7321798593623265
2021-04-29,67.28478457448911,12.524064909665336,9.097030926519162,4.762961601725915
2021-04-30,70.2624051191269,12.897550050343542,9.177063456664492,4.672668490792723
2021-05-01,73.44934151183706,13.178689963930983,9.275565032227975,4.625469819168554
2021-05-02,76.67526811154113,13.379797347373092,9.226314244446234,4.5167076628172085
2021-05-03,79.94018491823908,13.749178255736156,9.341232749270297,4.5023428497142
2021-05-04,83.04708878080395,13.948233523020694,9.369962375476314,4.465404758877895
2021-05-05,85.96314584071453,14.24784248202629,9.421265279415627,4.457196294247604
2021-05-06,88.9879650569765,14.50025276940771,9.404848350155047,4.28687065316908
2021-05-07,92.4273117370681,14.602858577286339,9.376118723949032,4.24582833001763
2021-05-08,95.4788084633785,14.912728117079793,9.328920052324861,4.14117040598143
2021-05-09,98.8011845224885,15.01533392495842,9.497193577245811,3.9934180426362054
2021-05-10,102.22001004100437,15.16719052061879,9.532079551924543,3.878499537812141
2021-05-11,105.4951874284902,15.550936242084864,9.482828764142804,3.7348514067820626
2021-05-12,108.80319867449712,15.702792837745232,9.435630092518636,3.54810883644296
2021-05-13,111.89778984011657,15.893639640399478,9.593643036651724,3.4270339831461785
2021-05-14,115.12576855597821,16.115268185417314,9.603903617439586,3.2813337359585275
2021-05-15,118.72518029636043,16.238395154871668,9.67983191526977,3.1376856049284476
2021-05-16,121.82182357813748,16.51337871998639,9.550548597342697,3.0001938223710862
2021-05-17,124.82201740050851,16.70422552264064,9.532079551924546,2.85859780749858
2021-05-18,127.55954035471035,16.843769421355578,9.610059965912303,2.69853274720792
2021-05-19,130.61514131333593,16.944323113076628,9.585434572021432,2.5056338283960997
2021-05-20,134.1447811043607,17.250088420554942,9.37406660779146,2.3763505104690283
2021-05-21,136.3220763475452,17.47582119788792,9.31045100690671,2.327099722687287
2021-05-22,138.54246603003867,17.685137045960325,9.191428269767501,2.2819531672206907
2021-05-23,140.71976127322316,17.798003434626814,9.154490178931194,2.154721965451192
2021-05-24,143.034548298965,17.847254222408555,9.02931109331927,2.048011925257419
2021-05-25,145.60174561208825,17.90676559097816,8.867193916871038,1.9413018850636456
2021-05-26,147.4342853408006,18.226895711559482,8.727650018156103,1.8715299357061788
2021-05-27,148.1422654151631,18.21868724692919,8.635304791065336,1.7873931732457038
2021-05-28,149.8414175936332,18.296667660916953,8.464979149986815,1.6150154160096089
2021-05-29,150.98855052571628,18.466993301995466,8.425988942992937,1.4528982395613765
2021-05-30,151.6657488577152,18.575755458346812,8.216673094920536,1.3728657094160468
2021-05-31,151.85249142805432,18.75018533174048,8.007357246848134,1.2887289469555718
