date,spring_no_effects,spring_without_rapid_tests_and_no_vaccinations,spring_without_rapid_tests,spring_baseline
2021-03-30,1.265979878536494,1.1481527652720087,1.1168651183501412,1.0382968963685122
2021-03-31,1.2711575224677165,1.1498898197335334,1.1182990068059813,1.0354420941687255
2021-04-01,1.2790740906803142,1.1527358211323628,1.1181552482345258,1.0304058140906536
2021-04-02,1.2811697696372828,1.152702798462627,1.1183534231143204,1.0251326832363268
2021-04-03,1.281416675054402,1.1525779640189897,1.1153724770354545,1.0208992490104243
2021-04-04,1.278761222047805,1.1517155768624037,1.1121043422360644,1.012232941153299
2021-04-05,1.2789552047037642,1.1512173912863728,1.111134909964983,1.0060742969624783
2021-04-06,1.2802528721393547,1.1503511767760655,1.106744684843073,1.0005864237646505
2021-04-07,1.280761170017868,1.151075711028062,1.1058698035567232,0.9966312374879442
2021-04-08,1.2840492534874692,1.1530488592184116,1.1073015468320597,0.9929780039909846
2021-04-09,1.282977329933935,1.1516193686979472,1.1036585800079854,0.9881005985524492
2021-04-10,1.2831758842613012,1.1507535864585632,1.1014260133074723,0.9849450585279489
2021-04-11,1.2796471114469143,1.1458093346264764,1.0978033210642808,0.9769140979001055
2021-04-12,1.2779009508632548,1.1418150364382764,1.0961705187217945,0.9720727046130405
2021-04-13,1.2755293117297941,1.1389472896658765,1.0937049936586392,0.9659133428805785
2021-04-14,1.272513616246704,1.1371185429272244,1.0928509526814911,0.9610704114682117
2021-04-15,1.2701185917917583,1.1364812965132753,1.0921294381648003,0.954309617366816
2021-04-16,1.2638899554769203,1.131162987449964,1.0873309631363424,0.945589090965893
2021-04-17,1.2581725128992345,1.1253487185468505,1.0824669259487587,0.936580942193148
2021-04-18,1.2487816098286326,1.1166651980236275,1.0759030585542224,0.9255969213370941
2021-04-19,1.2411813135224723,1.1115272814164479,1.0712528653537525,0.9158213432459635
2021-04-20,1.2357518344141394,1.1083062179058076,1.066086258976612,0.9058817472805314
2021-04-21,1.231107026121808,1.1063755148064545,1.0612222365918718,0.899015682930591
2021-04-22,1.2288947635906309,1.1052056183487589,1.061487320309545,0.8926472010133162
2021-04-23,1.2254937949814535,1.1019310382793852,1.056883939386684,0.8838229969081587
2021-04-24,1.2210605846784923,1.0978384989351109,1.0524690400130605,0.8754092004717176
2021-04-25,1.2142286780286338,1.09174146881606,1.0474918837183056,0.8656662714306053
2021-04-26,1.209434388628907,1.089138663723859,1.0434011900781184,0.8552424217754734
2021-04-27,1.2058886530490256,1.086514108821132,1.0403073509476353,0.8487707784322833
2021-04-28,1.2022815655269972,1.0828844185476465,1.0393914414962737,0.8402526052240229
2021-04-29,1.2000888725570154,1.0815588387459363,1.0411399419059215,0.8318005526694066
2021-04-30,1.195275655834954,1.0792089438693135,1.0371208829416743,0.819401220140586
2021-05-01,1.1887314109676088,1.0752379820157314,1.0325464376003055,0.8113865755362099
2021-05-02,1.1815048144682767,1.071106842128533,1.026420388103452,0.8000363445486656
2021-05-03,1.1756824631011358,1.0687713300483346,1.0230123246797207,0.7934476932495156
2021-05-04,1.1717277751277906,1.0669488213537803,1.0204558823972834,0.7861784322251961
2021-05-05,1.1677125927815697,1.0657197535516074,1.0188520192922277,0.7780399004535473
2021-05-06,1.1650968944326567,1.0683979226208093,1.017475247511611,0.7734432534545611
2021-05-07,1.1604116572544931,1.0671155061306088,1.0129337322870797,0.7668299688842904
2021-05-08,1.1543515703858118,1.0632993700240183,1.0089494894486357,0.7616787787967997
2021-05-09,1.14691513452292,1.0591292167282194,1.0041867326586489,0.7537270617066524
2021-05-10,1.1409908772308095,1.0566799281664645,1.002947674208471,0.7480434051992123
2021-05-11,1.1353290218868757,1.0557703801061082,1.0000497815393439,0.741870341250601
2021-05-12,1.129134351995562,1.0536314234626754,0.9977654561511315,0.7374460521863472
2021-05-13,1.1232052070437295,1.0528931077229846,0.9957112525459355,0.7345231493533029
2021-05-14,1.1145309660013198,1.0477789108480005,0.9907796140034388,0.7278597435333475
2021-05-15,1.1050612080376545,1.042909781762949,0.9846205471998211,0.7237251937861585
2021-05-16,1.0948313143358928,1.0365243775923902,0.9756229394721114,0.7165429003396989
2021-05-17,1.086025761899148,1.0331105109100112,0.9696410896618409,0.7142007065844176
2021-05-18,1.0778582904505412,1.0303185516143758,0.9647885952986717,0.7116865143711251
2021-05-19,1.0706597883724742,1.027498726783265,0.9602868434042411,0.7081190432883065
2021-05-20,1.063579678850622,1.0269296504895447,0.9574972591297549,0.7090310447772193
2021-05-21,1.0554302557738777,1.02454959928876,0.9532940335121819,0.7032066624206955
2021-05-22,1.0473983642487095,1.0222999205315082,0.9483445839734436,0.6989895430043062
2021-05-23,1.0382590167130261,1.0175027198904627,0.9431251200067562,0.692140507689621
2021-05-24,1.0299949423026014,1.0146996238020618,0.9391518983832321,0.6877165412740721
2021-05-25,1.0217755561718056,1.0108224371371193,0.9342081133301691,0.6831436296037592
2021-05-26,1.0131444439034383,1.0071099461278379,0.9272980221472598,0.681341126340645
2021-05-27,1.0049787688374658,1.0045394771940006,0.9238201952189447,0.6841425159122078
2021-05-28,0.9960070495449181,1.0004811734882155,0.9179083643786583,0.6741240278728615
2021-05-29,0.9870955528827928,0.9962479869816067,0.910267797361069,0.6704197854539641
2021-05-30,0.977945768108014,0.9904203585703779,0.9028406059576157,0.6677151674056198
2021-05-31,0.9709514239138827,0.9882710070331158,0.8983405314807357,0.6615363078430095
