date,spring_no_effects,spring_without_rapid_tests_and_no_vaccinations,spring_without_rapid_tests,spring_baseline
2021-04-10,2270.1329781530685,822.8021297271908,682.8211302706936,345.00587264341414
2021-04-11,2352.9030312526006,835.753034797631,689.6300516815193,340.6451258085724
2021-04-12,2481.482473337624,861.7205126555541,705.6919648468396,336.6168217912574
2021-04-13,2590.38827782,878.8269529450791,714.068703002051,329.18816130084474
2021-04-14,2699.7824859478787,895.1310158169932,722.4782750157834,324.1809978763677
2021-04-15,2818.499457779608,912.208726480312,731.3536773972847,317.3556595362814
2021-04-16,2936.481772026927,929.2946456082611,738.8069632815881,308.98097349722775
2021-04-17,3025.529248452474,938.8308293925007,742.1026618306498,300.16713460045355
2021-04-18,3128.8327758246755,950.9875655099605,747.142659113648,293.462871113664
2021-04-19,3263.1950812417394,969.6084675237742,754.4071503114548,283.9595211879454
2021-04-20,3396.3384296612053,987.7799560990791,761.2981563685836,275.21340212437127
2021-04-21,3525.2831484222766,1004.1168528295143,767.3580553818952,265.67927045628915
2021-04-22,3658.697376174541,1021.7096446483839,771.5135906009798,254.51165432677928
2021-04-23,3791.4118323170737,1038.1901895098492,775.4618620881494,243.41791437894196
2021-04-24,3907.9391962086743,1050.3264044657333,777.9244014772364,236.9024455786491
2021-04-25,4021.053890930231,1061.7813168573032,780.6249863406018,229.36502293188508
2021-04-26,4159.23313240038,1077.3856081194851,783.8262875464151,219.49434421396109
2021-04-27,4300.067812178427,1091.7381085255474,787.6288587863971,208.30620692287548
2021-04-28,4431.918327418622,1104.836765959333,789.0714964451706,197.85683144851606
2021-04-29,4569.85131494986,1118.893761638705,791.74335168233,187.8917553873437
2021-04-30,4699.47528415909,1130.6339181761775,793.7646860975391,177.75635368509273
2021-05-01,4811.018057903946,1139.476486699158,792.3774555750199,169.6874329535175
2021-05-02,4919.380051604565,1148.9449506501978,790.8363163406829,162.16847935217166
2021-05-03,5061.686098667591,1163.5375486466962,792.6483349078194,152.1418398062721
2021-05-04,5197.439738839489,1176.744968236833,792.5354685191529,144.12216986247856
2021-05-05,5328.959863378316,1190.5536578611388,793.9801582940842,135.5689497177161
2021-05-06,5461.524515041344,1202.7986349733742,794.3372265055018,127.03214650221426
2021-05-07,5588.977345355861,1216.4841976282257,794.64299181298,120.2827364599581
2021-05-08,5687.376315111465,1224.4074181126134,793.3152726590306,114.12433587108286
2021-05-09,5785.471571675748,1231.0172842561547,791.0086940979189,107.80792233807452
2021-05-10,5885.81799966489,1240.0445432333165,787.8607479122027,101.02978266961236
2021-05-11,5983.8660575575495,1251.1321268326806,784.3721504443293,94.45685461690745
2021-05-12,6067.957673462557,1257.9800384505004,779.9293189631846,87.93112523582673
2021-05-13,6092.133653914921,1252.907207308981,766.0016066017396,81.5818778442972
2021-05-14,6137.544932365841,1254.0502360087492,753.8653916458557,75.29829816981002
2021-05-15,6189.0099534816045,1256.9026774677752,746.4326269231279,70.84725822403513
2021-05-16,6230.146673976305,1259.3016012559772,739.555985679102,67.17191818582269
2021-05-17,6252.724055941919,1261.4132287821196,727.6701288944419,62.08267011504274
2021-05-18,6264.080466757925,1260.4507863042177,715.2076274695038,56.95237972111134
2021-05-19,6269.065056904668,1261.3455089489194,702.3613803230993,52.67987388104527
2021-05-20,6304.888848667411,1273.3565448191914,696.0880612294003,49.27541317563238
2021-05-21,6305.629662600296,1276.6460870197805,686.7098903892935,45.66163662214711
2021-05-22,6296.791198309631,1276.1310058642298,676.9828598023997,43.10675200596928
2021-05-23,6273.191862497546,1273.364753283822,665.579250314769,40.7037239854518
2021-05-24,6172.590972104866,1258.7413735449602,642.9259400513256,37.1371461035907
2021-05-25,6133.818289423692,1257.2269118206716,628.1096613936517,33.894802574626056
2021-05-26,6073.800048163167,1253.4756434846286,613.0738063071175,31.335813726133065
2021-05-27,6007.356631213282,1247.5614447185044,596.5378543093977,28.885587033991435
2021-05-28,5922.948989420008,1241.1444774937752,578.9717400005768,26.54207038204357
2021-05-29,5868.028204694893,1238.2448373631253,567.841061961903,24.844970319731072
2021-05-30,5814.591099951704,1236.2522325741222,556.6282992769267,23.248423949139614
2021-05-31,5760.517839199666,1240.892067206394,547.2255030429292,21.81194263883882
