date,spring_baseline,spring_no_effects,spring_without_rapid_tests_without_seasonality,spring_without_rapid_tests_and_no_vaccinations,spring_without_vaccinations_without_seasonality
2021-03-08,0.4448737610163048,0.4474062319821691,0.43125076010373925,0.45074810456485653,0.4624277143048371
2021-03-09,0.46130997853858025,0.46636593637295143,0.44964463961535256,0.46994140371673127,0.4805876345851717
2021-03-10,0.4789096338748872,0.48502784652553776,0.46846780367277197,0.48698416573182257,0.49927637697264204
2021-03-11,0.4959713388769039,0.5031050572716336,0.4865574190374347,0.5057370764695397,0.518417890013834
2021-03-12,0.5146071593200265,0.521570923667315,0.5040815901775406,0.5226302288023145,0.5376677008799687
2021-03-13,0.5320630299491551,0.5384424212378092,0.521939905150353,0.5411800479694996,0.5568012283629964
2021-03-14,0.5502213259614535,0.5564077184450876,0.5401148804391352,0.5584567822635192,0.5749696073846811
2021-03-15,0.5682880295470152,0.5741531803241989,0.5580488558149878,0.5753837316192592,0.593601555570125
2021-03-16,0.5855859642235275,0.59183682094987,0.5769654555049345,0.590888878480274,0.6114725824344319
2021-03-17,0.602951767263971,0.6098090762167471,0.59427957699156,0.6088745730155869,0.6295456524827012
2021-03-18,0.6209150045078496,0.6266216380153289,0.6115580963185198,0.6260275797729831,0.6460737749016119
2021-03-19,0.6379787373631274,0.6433212173968649,0.6288760612022021,0.6426256943582113,0.6615256537089202
2021-03-20,0.6540589879927559,0.6609017572685246,0.6455913919515185,0.6583434363140299,0.6760940014230217
2021-03-21,0.6690960463041328,0.6770051359274359,0.6623611388373256,0.6738853375352425,0.6924501072344909
2021-03-22,0.6857004517705878,0.6926773799308623,0.6787436827092563,0.690776937539306,0.7074840176972692
2021-03-23,0.7007966959592831,0.7077234946568864,0.6949343446198026,0.705398686192548,0.7219491458996734
2021-03-24,0.7159593512389104,0.7216025586405278,0.7101275200602826,0.7195406273639674,0.7364300372753863
2021-03-25,0.7285283524737213,0.7356726191231941,0.7238805202727063,0.7325258158215109,0.7499141823273543
2021-03-26,0.7426462211040812,0.7492593188501188,0.7375792943300596,0.745844549553879,0.7641099504143452
2021-03-27,0.7548803124129215,0.7618989454744378,0.7510629503935344,0.7584687719925866,0.7776560499851966
2021-03-28,0.7666032897559477,0.7735805377875811,0.7644681607315499,0.7711636023275825,0.7890000000698375
2021-03-29,0.7772003161262295,0.7849103358964307,0.7768192763124719,0.781882515330689,0.8010287310714694
2021-03-30,0.7894343139243152,0.7968319970748989,0.7877086198050782,0.7944641221050557,0.8122476481464425
2021-03-31,0.7995781651436096,0.8081686639506669,0.7988260096089229,0.8050704822384638,0.8224189985684107
2021-04-01,0.8114154873440025,0.8189800800320576,0.8104031172025519,0.8156696128370502,0.8325167444490693
2021-04-02,0.8216794409658474,0.8291985842698217,0.8214037925624691,0.8262735821607345,0.8421470721230662
2021-04-03,0.8321581488017878,0.8388485744499043,0.8309940098593589,0.8355361029018301,0.8506102623269823
2021-04-04,0.8422369551357122,0.8479646411331142,0.8404063394387856,0.8445706084405199,0.8587825865760532
2021-04-05,0.8516002864503573,0.8567092792004566,0.8495290254899105,0.8535113156944227,0.8672603614812495
2021-04-06,0.8598182146705412,0.8650572742911887,0.8583998612358071,0.8617802578344836,0.8755258276328757
2021-04-07,0.8690678131923548,0.8729381263377372,0.8667413028372914,0.8700893526023808,0.8827304378965366
2021-04-08,0.8763843270354595,0.8805255678906138,0.8744759832869458,0.8777380526465814,0.8899642532751505
2021-04-09,0.8834826436890422,0.8874950858660409,0.8820972714713488,0.884715989365168,0.8972763934127513
2021-04-10,0.8899279068681543,0.894211245164888,0.8888904148589919,0.8920216703975148,0.9037492659905801
