date,spring_baseline,spring_no_effects,spring_without_rapid_tests_without_seasonality,spring_without_rapid_tests_and_no_vaccinations,spring_without_vaccinations_without_seasonality
2021-03-29,0.8514463544408467,0.8598995771448393,0.8527907635378973,0.8442353869340041,0.8598175553109911
2021-03-30,0.8601681380444247,0.8683412158446205,0.8616047614219315,0.8523458702260464,0.8681522476020861
2021-03-31,0.8683571906617403,0.8764749789040901,0.8697620280670147,0.8606401398508976,0.8761595680627913
2021-04-01,0.8758978704867041,0.8838441328773449,0.8776349006945701,0.8690368062102294,0.8835495246558639
2021-04-02,0.8835007052639757,0.8906332545788636,0.8848855223062958,0.8764927593376679,0.8907623257645764
2021-04-03,0.8905319450931976,0.8971760671797874,0.8920843618063201,0.882768023164378,0.8971087405433116
2021-04-04,0.8965264910056586,0.9032290546808498,0.898335985217964,0.8897133044533773,0.9032783451089509
2021-04-05,0.9030641333211039,0.9094969843202603,0.9044817928750143,0.8959154084977219,0.9090876633329538
2021-04-06,0.9090116884365043,0.9149969425067435,0.9101699133592763,0.9022590818600048,0.9147889502607632
2021-04-07,0.9144765416033799,0.9203693106669094,0.9157922598537211,0.9074787259640485,0.919996242034835
2021-04-08,0.9193519366391293,0.9252417124845242,0.9207823742611801,0.9126853417231096,0.9252708982901979
2021-04-09,0.9239626317072936,0.9301984425112995,0.9256206903177361,0.9176632280890236,0.930018734777296
2021-04-10,0.9282179725367556,0.9343703538099922,0.9300292296920911,0.922668009435116,0.9342370604831619
2021-04-11,0.9328907875435416,0.9383159202275616,0.9342417614718311,0.9268082135119441,0.9382303025487796
2021-04-12,0.9366303003220735,0.9420495435116313,0.938395645867063,0.9308955950352427,0.9424444456233868
2021-04-13,0.9404854253702247,0.9456347906144432,0.9424083417042858,0.9349735757336385,0.9462877640830535
2021-04-14,0.9436922017476616,0.9490803241019754,0.9461714998349086,0.9389140540274731,0.9497289037242118
2021-04-15,0.9474055776222895,0.9523533296955874,0.949426003997736,0.9425197645400212,0.9528198259235936
2021-04-16,0.9504898854732637,0.9553418688042524,0.9525716891156882,0.9461365593764776,0.9557773490550291
2021-04-17,0.952790093630782,0.958093877667926,0.9553834998030573,0.9493722809734125,0.958575575016699
2021-04-18,0.955084272949614,0.9607381298858527,0.9580821581588327,0.952475964550463,0.9612528282557976
2021-04-19,0.958245256631425,0.9633560816271822,0.9607753239110755,0.9556612168151754,0.9637720205278345
2021-04-20,0.960581570871441,0.965842994932445,0.9632077786929192,0.9584688265720137,0.966043816722674
2021-04-21,0.9630493550015063,0.9679707811585809,0.9653672373624136,0.9611408238953847,0.9684468764083802
2021-04-22,0.9650327267120508,0.9700592775260632,0.9675866352988657,0.9634431065739484,0.9706144206704921
2021-04-23,0.9675576114664469,0.9720496246744948,0.9695639809652133,0.9657206430844778,0.9726582195627723
2021-04-24,0.9699904218188171,0.9738047482481555,0.9714858087963452,0.9677360205978741,0.9743608953403841
2021-04-25,0.9717123767358646,0.975466443449395,0.9732437838883103,0.9696050014643476,0.9759539958364132
2021-04-26,0.9723900181571451,0.977025413560196,0.9748435584144513,0.9714402170879443,0.9776003353816117
2021-04-27,0.9740703909261896,0.9784829323668921,0.9763742246607657,0.9731474613868678,0.9791823805018581
2021-04-28,0.9757445853590938,0.9799618284300121,0.9778025673536367,0.9749342231235839,0.980548843379484
2021-04-29,0.9773045821701504,0.981204545841782,0.979193774794285,0.9767152889411389,0.9818325093204868
2021-04-30,0.9783848997008465,0.9823925914151646,0.9805165798951168,0.978138823801393,0.9830941233433388
2021-05-01,0.9799539337950007,0.9834268707894168,0.9817218893238204,0.979520585222872,0.9843864108056423
