date,spring_baseline,spring_no_effects,spring_without_rapid_tests_without_seasonality,spring_without_rapid_tests_and_no_vaccinations,spring_without_vaccinations_without_seasonality
2021-04-09,0.12735490333147717,0.0,0.12735490333147717,0.0,0.0
2021-04-10,0.13194464580834234,0.0,0.13194464580834234,0.0,0.0
2021-04-11,0.1366540676995172,0.0,0.1366540676995172,0.0,0.0
2021-04-12,0.14164717412831487,0.0,0.14164717412831487,0.0,0.0
2021-04-13,0.1470219741624211,0.0,0.1470219741624211,0.0,0.0
2021-04-14,0.15258380406312835,0.0,0.15258380406312835,0.0,0.0
2021-04-15,0.15808542487577254,0.0,0.15808542487577254,0.0,0.0
2021-04-16,0.16355540205726699,0.0,0.16355540205726699,0.0,0.0
2021-04-17,0.1690285805399671,0.0,0.1690285805399671,0.0,0.0
2021-04-18,0.17453044760655015,0.0,0.17453044760655015,0.0,0.0
2021-04-19,0.18003256092707223,0.0,0.18003256092707223,0.0,0.0
2021-04-20,0.18552993385927008,0.0,0.18552993385927008,0.0,0.0
2021-04-21,0.19095182995919271,0.0,0.19095182995919271,0.0,0.0
2021-04-22,0.19630773000348764,0.0,0.19630773000348764,0.0,0.0
2021-04-23,0.20159831119048705,0.0,0.20159831119048705,0.0,0.0
2021-04-24,0.20688926175839478,0.0,0.20688926175839478,0.0,0.0
2021-04-25,0.21218920059507262,0.0,0.21218920059507262,0.0,0.0
2021-04-26,0.21752035211850723,0.0,0.21752035211850723,0.0,0.0
2021-04-27,0.22319096469672756,0.0,0.22319096469672756,0.0,0.0
2021-04-28,0.22946095936225153,0.0,0.22946095936225153,0.0,0.0
2021-04-29,0.23614903165255796,0.0,0.23614903165255796,0.0,0.0
2021-04-30,0.24315224742118258,0.0,0.24315224742118258,0.0,0.0
2021-05-01,0.2500775853816275,0.0,0.2500775853816275,0.0,0.0
2021-05-02,0.25694154454779927,0.0,0.25694154454779927,0.0,0.0
2021-05-03,0.26376714966298626,0.0,0.26376714966298626,0.0,0.0
2021-05-04,0.2705753323119951,0.0,0.2705753323119951,0.0,0.0
2021-05-05,0.27724616682657793,0.0,0.27724616682657793,0.0,0.0
2021-05-06,0.28383936978691965,0.0,0.28383936978691965,0.0,0.0
2021-05-07,0.29040530012352733,0.0,0.29040530012352733,0.0,0.0
2021-05-08,0.29698926856115987,0.0,0.29698926856115987,0.0,0.0
2021-05-09,0.30354891942232537,0.0,0.30354891942232537,0.0,0.0
2021-05-10,0.31021144286646973,0.0,0.31021144286646973,0.0,0.0
2021-05-11,0.3170714619696191,0.0,0.3170714619696191,0.0,0.0
2021-05-12,0.32416246726746484,0.0,0.32416246726746484,0.0,0.0
2021-05-13,0.33039367693761074,0.0,0.33039367693761074,0.0,0.0
2021-05-14,0.3364184642434665,0.0,0.3364184642434665,0.0,0.0
2021-05-15,0.3423796564695991,0.0,0.3423796564695991,0.0,0.0
2021-05-16,0.34830421842231885,0.0,0.34830421842231885,0.0,0.0
2021-05-17,0.3541607527244151,0.0,0.3541607527244151,0.0,0.0
2021-05-18,0.3595478654554667,0.0,0.3595478654554667,0.0,0.0
2021-05-19,0.3641171688554026,0.0,0.3641171688554026,0.0,0.0
2021-05-20,0.369019592271197,0.0,0.369019592271197,0.0,0.0
2021-05-21,0.3737197796396627,0.0,0.3737197796396627,0.0,0.0
2021-05-22,0.3784081468190608,0.0,0.3784081468190608,0.0,0.0
2021-05-23,0.3830465244488607,0.0,0.3830465244488607,0.0,0.0
2021-05-24,0.3873243247486132,0.0,0.3873243247486132,0.0,0.0
2021-05-25,0.3912056562067226,0.0,0.3912056562067226,0.0,0.0
2021-05-26,0.3950314574016083,0.0,0.3950314574016083,0.0,0.0
2021-05-27,0.398891549457487,0.0,0.398891549457487,0.0,0.0
2021-05-28,0.4027893799295035,0.0,0.4027893799295035,0.0,0.0
2021-05-29,0.4066053925303177,0.0,0.4066053925303177,0.0,0.0
2021-05-30,0.41037757193000585,0.0,0.41037757193000585,0.0,0.0
2021-05-31,0.4142694923074884,0.0,0.4142694923074884,0.0,0.0
