date,spring_baseline,spring_no_effects,spring_without_rapid_tests_without_seasonality,spring_without_rapid_tests_and_no_vaccinations,spring_without_vaccinations_without_seasonality
2021-04-15,4.680876955423012,16.911489254555466,13.355171953482225,8.875402381501324,12.154684001302275
2021-04-16,4.717815046259318,17.676928581330035,13.931816593760116,9.138073249670612,12.540481838925915
2021-04-17,4.746544672465334,18.684517614698162,14.508461234038007,9.374066607791459,13.02478125211304
2021-04-18,4.826577202610664,19.729044738902594,15.050219899637158,9.614164198227447,13.51113278145774
2021-04-19,4.836837783398526,21.05881600900961,15.618656075284758,9.969180293487502,13.771751533469454
2021-04-20,4.8204208541379465,22.70461316738281,16.44360677062893,10.178496141559899,14.100090118681063
2021-04-21,4.842994131871245,24.77725048653109,17.23161937513679,10.435010661256472,14.461262562413832
2021-04-22,4.861463177289397,27.54145095078133,17.902661358663018,10.668951903219744,14.908623884764648
2021-04-23,4.8388898995561,31.079299206436424,18.432107327316736,10.839277544298264,15.331359813224596
2021-04-24,4.769117950198632,34.75463924464888,18.97797022523104,11.110156877097841,15.641229353018053
2021-04-25,4.726023510889608,38.75626575191537,19.58950084018766,11.430286997679165,15.90390022118734
2021-04-26,4.660355793847287,43.38378768724149,20.53963062114376,11.656019775012144,16.338948846592725
2021-04-27,4.594688076804965,47.7424824059256,21.39741517500909,11.900221597763277,16.769893239682958
2021-04-28,4.451039945774885,52.10938558924003,22.497349435467985,12.101328981205393,17.04077257248254
2021-04-29,4.451039945774885,56.16847134891854,23.62190908981774,12.44813661183515,17.241879955924652
2021-04-30,4.280714304696362,60.01208491205194,25.064546748591244,12.82367386867093,17.545593147245388
2021-05-01,4.251984678490347,63.732571505730995,26.665197351497845,13.119178595361378,17.871879616299427
2021-05-02,4.159639451399581,66.98312349932594,28.59418653961605,13.361328301954938,18.230999943874625
2021-05-03,4.083711153569397,69.72885491815802,30.60731249019474,13.603478008548505,18.5839639229771
2021-05-04,3.9749489972180516,73.10458599736488,32.50757205210694,13.892826386766236,18.754289564055625
2021-05-05,3.9092812801757293,76.0267994057482,34.2292975083103,14.14728879030523,19.047742174588507
2021-05-06,3.769737381460794,78.92643953639823,35.94076238372582,14.409959658474516,19.308360926600223
2021-05-07,3.755372568357787,81.64138921286673,37.93952352120151,14.641848784280219,19.488947148466604
2021-05-08,3.5542651849156766,84.69904228764985,39.52786142716265,14.910676000922223,19.6387516279694
2021-05-09,3.4106170538855975,88.29024556340184,40.87610174268783,15.144617242885493,19.659272789545124
2021-05-10,3.2772295036433814,91.78294726359032,41.91447251841954,15.411392343369927,19.716732041957155
2021-05-11,3.1869363927101886,94.73183818202209,43.08623084439348,15.639177236860483,19.78650399131463
2021-05-12,3.131529256455729,97.87773225158084,44.188217221009936,15.914160801975207,19.938360586974998
2021-05-13,3.0063501708438034,100.9743755333578,45.357923430826304,16.22197822561109,19.77419129436919
2021-05-14,2.959151499219634,104.33163756714652,46.18697835848561,16.443606770628925,19.846015359884234
2021-05-15,2.8852753175470225,107.50831337906884,47.210984321114324,16.644714154071032,19.852171708356945
2021-05-16,2.7949822066138297,110.54954952459137,48.03798713261607,16.942270996919056,20.02249734943547
2021-05-17,2.712897560310927,113.84319595749533,49.070201559875045,17.12080510262787,19.96709021318101
2021-05-18,2.6041354039595817,117.34615823847167,49.23026662016573,17.442987339366763,20.096373531108085
2021-05-19,2.400975904359898,120.65827371679383,49.121504463814375,17.555853728033252,19.796764572102493
2021-05-20,2.3024743287964156,124.25973757333367,49.57502213463791,17.594843935027132,19.77419129436919
2021-05-21,2.175243127026917,127.1798988655594,49.39238379661396,17.798003434626818,19.427383663739427
2021-05-22,2.0603246222028533,129.89895277434303,49.31235126646863,17.919078287923597,19.115462007788402
2021-05-23,1.9433540012212176,132.5133487590905,49.1215044638144,17.912921939450882,18.707090892431456
2021-05-24,1.8386960771850167,135.02308681980173,48.53459924274862,18.130446252153572,18.534713135195364
2021-05-25,1.7299339208336717,137.22911168919225,48.333491859306505,18.083247580529406,18.093508161317263
2021-05-26,1.6499013906883413,139.1847783873589,48.427889202554844,18.20227031766861,17.902661358663014
2021-05-27,1.5513998151248587,141.0809337169559,47.826619168386095,18.26999015086851,17.769273808420795
2021-05-28,1.4015953356220616,142.794450708529,47.159681417175,18.245364756977633,17.584583354239268
2021-05-29,1.350292431682748,144.61057350798075,46.38603362577017,18.304876125547242,17.414257713160744
2021-05-30,1.2723120176949902,146.10451407069357,45.50362367801395,18.37054384258956,17.129013567258156
2021-05-31,1.17586255828908,147.06900866475266,44.561702361688155,18.3520747971714,16.909437138397895
